id,docid,type,eid1,eid2,entity1,entity2,is_correct,category,expectation
1451622,overlappingpdfs.132547.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132547.pdf.task_1124_0_0,ROCK_DOC_overlappingpdfs.132547.pdf.task_1124_5_5,bryozoa,limestone formation,f,1,0.996
1537320,overlappingpdfs.138665.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138665.pdf.task_255_34_34,ROCK_DOC_overlappingpdfs.138665.pdf.task_255_29_29,isodontosaurus,djadokhta formation,,1,1
1469098,overlappingpdfs.138761.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138761.pdf.task_956_32_32,ROCK_DOC_overlappingpdfs.138761.pdf.task_956_56_57,ichthyornis,smoky hill member,,1,0.992
1472582,overlappingpdfs.138438.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138438.pdf.task_2827_9_9,ROCK_DOC_overlappingpdfs.138438.pdf.task_2827_12_12,cynorca,caliente formation,,1,0.996
1476727,overlappingpdfs.138573.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138573.pdf.task_1946_6_7,ROCK_DOC_overlappingpdfs.138573.pdf.task_1946_13_15,cormohipparion occidentale,ash hollow formation,t,1,0.996
1510710,overlappingpdfs.130492.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130492.pdf.task_10_7_7,ROCK_DOC_overlappingpdfs.130492.pdf.task_10_17_17,diapsida,tullock formation,,1,1
1528216,overlappingpdfs.132315.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132315.pdf.task_19_3_3,ROCK_DOC_overlappingpdfs.132315.pdf.task_19_13_14,theropoda,bayan mandahu formation,,1,0.996
1485487,overlappingpdfs.132216.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132216.pdf.task_17_13_13,ROCK_DOC_overlappingpdfs.132216.pdf.task_17_18_18,changchunsaurus,quantou formation,,1,0.996
1495884,overlappingpdfs.132699.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132699.pdf.task_1293_4_4,ROCK_DOC_overlappingpdfs.132699.pdf.task_1293_13_13,apatosaurus,morrison formation,,1,1
1470511,overlappingpdfs.139.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.139.pdf.task_611_15_15,ROCK_DOC_overlappingpdfs.139.pdf.task_611_9_9,bicuspidon,mussentuchit member,,1,1
1453666,overlappingpdfs.132874.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132874.pdf.task_108_17_17,ROCK_DOC_overlappingpdfs.132874.pdf.task_108_25_26,otozoum,portland formation,,1,0.999
1498192,overlappingpdfs.136.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136.pdf.task_638_0_1,ROCK_DOC_overlappingpdfs.136.pdf.task_638_13_14,calsoyasuchus valliceps,kayenta formation,,1,0.999
1499875,overlappingpdfs.138519.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138519.pdf.task_2293_53_54,ROCK_DOC_overlappingpdfs.138519.pdf.task_2293_35_36,ustatochoerus major,ash hollow formation,,1,0.998
1537265,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_831_4_4,ROCK_DOC_overlappingpdfs.132458.pdf.task_831_8_8,mammalia,antlers formation,,1,0.999
1537236,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_573_60_60,ROCK_DOC_overlappingpdfs.132458.pdf.task_573_19_21,spalacotheridium,cedar mountain formation,,1,1
1467186,overlappingpdfs.1341.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1341.pdf.task_759_13_13,ROCK_DOC_overlappingpdfs.1341.pdf.task_759_18_19,odontoceti,marys formation,,1,0.996
1470166,overlappingpdfs.131000.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131000.pdf.task_608_6_6,ROCK_DOC_overlappingpdfs.131000.pdf.task_608_9_9,graptolites,pogonip group,,1,0.997
1506526,overlappingpdfs.139832.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.139832.pdf.task_57_17_17,ROCK_DOC_overlappingpdfs.139832.pdf.task_57_23_23,archaeotrigon,morrison formation,t,1,0.999
1517933,overlappingpdfs.132859.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132859.pdf.task_729_14_14,ROCK_DOC_overlappingpdfs.132859.pdf.task_729_10_11,montana,hell creek formation,,1,0.996
1490132,overlappingpdfs.132479.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132479.pdf.task_567_8_8,ROCK_DOC_overlappingpdfs.132479.pdf.task_567_12_14,ceratopsia,dinosaur park formation,f,1,0.997
1515802,overlappingpdfs.138424.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138424.pdf.task_1564_2_2,ROCK_DOC_overlappingpdfs.138424.pdf.task_1564_8_8,mammalia,bridger formation,,1,0.996
1516446,overlappingpdfs.132317.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132317.pdf.task_875_5_5,ROCK_DOC_overlappingpdfs.132317.pdf.task_875_19_19,leptosuchus,dockum group,t,1,0.991
1456001,overlappingpdfs.1373.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1373.pdf.task_610_4_4,ROCK_DOC_overlappingpdfs.1373.pdf.task_610_11_11,archosauria,oxford formation,f,1,0.996
1463915,overlappingpdfs.132122.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132122.pdf.task_1063_7_8,ROCK_DOC_overlappingpdfs.132122.pdf.task_1063_13_14,slaughteria eruptens,trinity group,t,1,0.997
1530483,overlappingpdfs.132102.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132102.pdf.task_53_7_8,ROCK_DOC_overlappingpdfs.132102.pdf.task_53_11_11,kailidiscus chinensis,kaili formation,,1,0.996
1509251,overlappingpdfs.132453.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132453.pdf.task_20_3_3,ROCK_DOC_overlappingpdfs.132453.pdf.task_20_12_12,pterosauria,crato formation,,1,0.999
1498111,overlappingpdfs.1397.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1397.pdf.task_473_14_14,ROCK_DOC_overlappingpdfs.1397.pdf.task_473_18_19,herrerasauridae,ischigualasto formation,,1,0.998
1480541,overlappingpdfs.132444.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132444.pdf.task_76_45_45,ROCK_DOC_overlappingpdfs.132444.pdf.task_76_96_96,seraphs,warak formation,,1,0.934
1459202,overlappingpdfs.132858.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132858.pdf.task_1037_15_15,ROCK_DOC_overlappingpdfs.132858.pdf.task_1037_10_10,mexico,cutler formation,,1,0.995
1489913,overlappingpdfs.132303.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132303.pdf.task_323_20_20,ROCK_DOC_overlappingpdfs.132303.pdf.task_323_11_11,unamichthys,tlayua formation,,1,1
1501229,overlappingpdfs.138407.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138407.pdf.task_1640_10_10,ROCK_DOC_overlappingpdfs.138407.pdf.task_1640_13_13,thylacaelurus,kishenehn formation,,1,0.999
1471684,overlappingpdfs.132974.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132974.pdf.task_519_8_8,ROCK_DOC_overlappingpdfs.132974.pdf.task_519_14_14,temnospondyli,abo formation,f,1,0.996
1512171,overlappingpdfs.135252.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135252.pdf.task_778_5_5,ROCK_DOC_overlappingpdfs.135252.pdf.task_778_8_8,hippuritoidea,gosau group,,1,0.943
1492956,overlappingpdfs.132969.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132969.pdf.task_72_6_6,ROCK_DOC_overlappingpdfs.132969.pdf.task_72_9_10,hamites,tata limestone formation,,1,0.997
1535325,overlappingpdfs.138447.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138447.pdf.task_396_9_9,ROCK_DOC_overlappingpdfs.138447.pdf.task_396_31_32,mourlonia,noonkanbah formation,,1,1
1472847,overlappingpdfs.1334.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1334.pdf.task_202_25_25,ROCK_DOC_overlappingpdfs.1334.pdf.task_202_21_22,montana,hell creek formation,,1,0.996
1499366,overlappingpdfs.138519.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138519.pdf.task_4826_15_15,ROCK_DOC_overlappingpdfs.138519.pdf.task_4826_18_19,procamelus,valentine formation,t,1,0.999
1459050,overlappingpdfs.138449.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138449.pdf.task_1799_11_12,ROCK_DOC_overlappingpdfs.138449.pdf.task_1799_15_16,thescelosaurus warreni,edmonton formation,,1,0.996
1511038,overlappingpdfs.135749.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135749.pdf.task_503_6_6,ROCK_DOC_overlappingpdfs.135749.pdf.task_503_9_11,pterotheca,wether law linn formation,,1,1
1530458,overlappingpdfs.132652.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132652.pdf.task_578_3_3,ROCK_DOC_overlappingpdfs.132652.pdf.task_578_6_6,plesiosauria,oxford clay,f,1,0.996
1524033,overlappingpdfs.132609.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132609.pdf.task_447_5_5,ROCK_DOC_overlappingpdfs.132609.pdf.task_447_11_13,neoceratopsia,iudith river group,,1,0.996
1467281,overlappingpdfs.1374.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1374.pdf.task_677_7_7,ROCK_DOC_overlappingpdfs.1374.pdf.task_677_13_13,alligatoridae,urumaco formation,,1,0.995
1488558,overlappingpdfs.135646.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135646.pdf.task_163_0_0,ROCK_DOC_overlappingpdfs.135646.pdf.task_163_16_19,metopaster,craie de villedieu formation,,1,1
1537122,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_831_2_2,ROCK_DOC_overlappingpdfs.132458.pdf.task_831_8_8,multituberculata,antlers formation,,1,1
1486732,overlappingpdfs.132666.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132666.pdf.task_6_3_3,ROCK_DOC_overlappingpdfs.132666.pdf.task_6_10_11,trilophosaurus,chinle group,,1,0.996
1472175,overlappingpdfs.132397.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132397.pdf.task_33_37_37,ROCK_DOC_overlappingpdfs.132397.pdf.task_33_2_2,itasuchus,bauru group,,1,0.945
1512943,overlappingpdfs.132742.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132742.pdf.task_451_13_14,ROCK_DOC_overlappingpdfs.132742.pdf.task_451_21_21,parietobalaena palmeri,calvert formation,,1,0.945
1472595,overlappingpdfs.130742.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130742.pdf.task_15_11_11,ROCK_DOC_overlappingpdfs.130742.pdf.task_15_8_8,paragloborilus,meishucun formation,f,1,0.996
1466646,overlappingpdfs.132227.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132227.pdf.task_709_9_9,ROCK_DOC_overlappingpdfs.132227.pdf.task_709_13_13,diplodocidae,morrison formation,,1,0.998
1524565,overlappingpdfs.135414.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135414.pdf.task_70_0_1,ROCK_DOC_overlappingpdfs.135414.pdf.task_70_5_6,champsosaurus albertensis,horseshoe canyon formation,t,1,0.997
1515987,overlappingpdfs.138424.pdf.task,FORMATION,ROCK_DOC_overlappingpdfs.138424.pdf.task_273_52_52,TIME_DOC_overlappingpdfs.138424.pdf.task_273_7_7,gashato formation,Tertiary|66.00000|2.58800,f,1,0.94
1465650,overlappingpdfs.138745.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138745.pdf.task_50_8_8,ROCK_DOC_overlappingpdfs.138745.pdf.task_50_13_13,zalambdalestes,djadokhta formation,t,1,0.996
1480672,overlappingpdfs.138622.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138622.pdf.task_2351_21_22,ROCK_DOC_overlappingpdfs.138622.pdf.task_2351_25_25,brachyrhynchocyon douglasi,sharps formation,,1,0.996
1467010,overlappingpdfs.132678.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132678.pdf.task_700_9_9,ROCK_DOC_overlappingpdfs.132678.pdf.task_700_14_14,osteichthyes,catskill formation,,1,0.996
1495802,overlappingpdfs.132699.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132699.pdf.task_1293_9_9,ROCK_DOC_overlappingpdfs.132699.pdf.task_1293_13_13,diplodocidae,morrison formation,t,1,1
1461478,overlappingpdfs.136806.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136806.pdf.task_403_0_0,ROCK_DOC_overlappingpdfs.136806.pdf.task_403_5_5,leiorhynchus,triangle formation,f,1,0.996
1471500,overlappingpdfs.132974.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132974.pdf.task_820_6_6,ROCK_DOC_overlappingpdfs.132974.pdf.task_820_12_12,labyrinthodontia,arcadia formation,,1,0.996
1492957,overlappingpdfs.132969.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132969.pdf.task_72_6_6,ROCK_DOC_overlappingpdfs.132969.pdf.task_72_9_10,hamites,tata limestone formation,f,1,0.997
1501630,overlappingpdfs.132298.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132298.pdf.task_131_23_23,ROCK_DOC_overlappingpdfs.132298.pdf.task_131_20_20,argentina,ischigualasto formation,,1,0.999
1466496,overlappingpdfs.1341.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1341.pdf.task_46_3_4,ROCK_DOC_overlappingpdfs.1341.pdf.task_46_11_12,brachydelphis mazeasi,pisco formation,,1,1
1465279,overlappingpdfs.132215.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132215.pdf.task_1282_15_15,ROCK_DOC_overlappingpdfs.132215.pdf.task_1282_19_19,plesiosauria,pierre shale,f,1,0.996
1506821,overlappingpdfs.135142.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135142.pdf.task_10_26_26,ROCK_DOC_overlappingpdfs.135142.pdf.task_10_22_22,argentina,chenque formation,f,1,0.999
1522380,overlappingpdfs.135139.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135139.pdf.task_626_29_29,ROCK_DOC_overlappingpdfs.135139.pdf.task_626_24_25,montana,hell creek formation,,1,0.996
1490993,overlappingpdfs.132303.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132303.pdf.task_509_9_9,ROCK_DOC_overlappingpdfs.132303.pdf.task_509_13_13,teleostei,crato formation,,1,0.996
1528563,overlappingpdfs.132658.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132658.pdf.task_225_6_6,ROCK_DOC_overlappingpdfs.132658.pdf.task_225_10_11,lepidosauria,iurassic kota formation,f,1,1
1465374,overlappingpdfs.138745.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138745.pdf.task_233_46_46,ROCK_DOC_overlappingpdfs.138745.pdf.task_233_41_41,pseudictops,gashato formation,,1,0.993
1532644,overlappingpdfs.138624.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138624.pdf.task_6201_2_2,ROCK_DOC_overlappingpdfs.138624.pdf.task_6201_5_5,bivalvia,solsville member,,1,0.999
1481219,overlappingpdfs.130639.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130639.pdf.task_325_13_13,ROCK_DOC_overlappingpdfs.130639.pdf.task_325_19_19,choristodera,laohongdong formation,,1,0.996
1518510,overlappingpdfs.132473.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132473.pdf.task_1109_24_24,ROCK_DOC_overlappingpdfs.132473.pdf.task_1109_6_6,nemegtosauridae,adamantina formation,,1,0.999
1499188,overlappingpdfs.138407.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138407.pdf.task_2151_8_8,ROCK_DOC_overlappingpdfs.138407.pdf.task_2151_11_11,microsyops,huerfano formation,f,1,0.999
1505086,overlappingpdfs.132955.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132955.pdf.task_1323_32_32,ROCK_DOC_overlappingpdfs.132955.pdf.task_1323_10_11,parasuchidae,chinle group,,1,0.952
1523726,overlappingpdfs.132304.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132304.pdf.task_444_56_56,ROCK_DOC_overlappingpdfs.132304.pdf.task_444_87_87,fuyous,daohugou formation,,1,1
1480431,overlappingpdfs.138622.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138622.pdf.task_1784_74_74,ROCK_DOC_overlappingpdfs.138622.pdf.task_1784_77_77,leptauchenia,poleslide member,,1,0.996
1497595,overlappingpdfs.1397.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1397.pdf.task_112_11_11,ROCK_DOC_overlappingpdfs.1397.pdf.task_112_8_8,argentina,chubut group,f,1,0.999
1483555,overlappingpdfs.138755.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138755.pdf.task_1237_16_16,ROCK_DOC_overlappingpdfs.138755.pdf.task_1237_8_8,cucullaea,hornerstown formation,,1,0.996
1461091,overlappingpdfs.132529.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132529.pdf.task_343_5_5,ROCK_DOC_overlappingpdfs.132529.pdf.task_343_23_24,dvinosauria,buena vista formation,t,1,0.996
1481676,overlappingpdfs.132444.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132444.pdf.task_76_86_87,ROCK_DOC_overlappingpdfs.132444.pdf.task_76_96_97,globularia,warak formation,,1,0.94
1465106,overlappingpdfs.138709.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138709.pdf.task_186_20_21,ROCK_DOC_overlappingpdfs.138709.pdf.task_186_5_6,apternodus gregoryi,white river group,f,1,0.996
1468701,overlappingpdfs.138761.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138761.pdf.task_890_21_21,ROCK_DOC_overlappingpdfs.138761.pdf.task_890_28_31,ichthyornis,smoky hill chalk member,,1,1
1535292,overlappingpdfs.131277.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131277.pdf.task_649_2_2,ROCK_DOC_overlappingpdfs.131277.pdf.task_649_24_24,stricklandia,solvik formation,,1,0.996
1523878,overlappingpdfs.132304.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132304.pdf.task_429_24_25,ROCK_DOC_overlappingpdfs.132304.pdf.task_429_39_39,yanliaocorixa chinensis,jiulongshan formation,,1,0.996
1515379,overlappingpdfs.132435.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132435.pdf.task_588_12_12,ROCK_DOC_overlappingpdfs.132435.pdf.task_588_4_4,traumatocrinus,sina formation,,1,0.996
1488019,overlappingpdfs.131.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131.pdf.task_981_4_4,ROCK_DOC_overlappingpdfs.131.pdf.task_981_17_17,theropoda,morrison formation,,1,1
1484493,overlappingpdfs.138526.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138526.pdf.task_379_23_24,ROCK_DOC_overlappingpdfs.138526.pdf.task_379_16_16,probaena sculpta,morrison formation,t,1,0.996
1528385,overlappingpdfs.132661.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132661.pdf.task_1583_5_5,ROCK_DOC_overlappingpdfs.132661.pdf.task_1583_11_11,brachiopoda,hamilton group,,1,1
1455799,overlappingpdfs.136141.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136141.pdf.task_700_6_6,ROCK_DOC_overlappingpdfs.136141.pdf.task_700_9_11,ostracoda,ellis bay formation,f,1,0.997
1468904,overlappingpdfs.138761.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138761.pdf.task_956_32_33,ROCK_DOC_overlappingpdfs.138761.pdf.task_956_56_57,ichthyornis dispar,smoky hill member,,1,0.991
1509020,overlappingpdfs.132527.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132527.pdf.task_1534_9_9,ROCK_DOC_overlappingpdfs.132527.pdf.task_1534_0_0,argentina,ischigualasto formation,f,1,0.999
1510814,overlappingpdfs.132753.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132753.pdf.task_2034_3_3,ROCK_DOC_overlappingpdfs.132753.pdf.task_2034_8_8,cyathophycus,vinini formation,,1,1
1517217,overlappingpdfs.132317.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132317.pdf.task_998_4_4,ROCK_DOC_overlappingpdfs.132317.pdf.task_998_11_11,archosauria,oxford formation,,1,0.996
1506519,overlappingpdfs.132293.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132293.pdf.task_1912_10_10,ROCK_DOC_overlappingpdfs.132293.pdf.task_1912_7_7,india,kota formation,,1,0.999
1518526,overlappingpdfs.132859.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132859.pdf.task_1424_7_7,ROCK_DOC_overlappingpdfs.132859.pdf.task_1424_12_14,caudata,green river formation,,1,0.996
1456483,overlappingpdfs.131777.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131777.pdf.task_680_1_1,ROCK_DOC_overlappingpdfs.131777.pdf.task_680_42_43,rhipidomella,foreknobs formation,,1,1
1470153,overlappingpdfs.132470.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132470.pdf.task_66_5_5,ROCK_DOC_overlappingpdfs.132470.pdf.task_66_25_25,coelophysis,forest member,,1,0.936
1504792,overlappingpdfs.138.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138.pdf.task_728_3_3,ROCK_DOC_overlappingpdfs.138.pdf.task_728_7_7,mosasauridae,bearpaw formation,,1,0.999
1537346,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_667_2_2,ROCK_DOC_overlappingpdfs.132458.pdf.task_667_5_5,bernissartia,wealden group,t,1,0.992
1526478,overlappingpdfs.132899.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132899.pdf.task_793_25_26,ROCK_DOC_overlappingpdfs.132899.pdf.task_793_4_4,oryctocephalus indicus,kaili formation,,1,0.996
1461212,overlappingpdfs.130145.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130145.pdf.task_607_31_31,ROCK_DOC_overlappingpdfs.130145.pdf.task_607_26_27,carolina,castle hayne formation,,1,0.995
1451880,overlappingpdfs.132569.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132569.pdf.task_583_9_9,ROCK_DOC_overlappingpdfs.132569.pdf.task_583_15_15,dicynodontia,karoo supergroup,,1,0.996
1524978,overlappingpdfs.132899.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132899.pdf.task_1054_0_0,ROCK_DOC_overlappingpdfs.132899.pdf.task_1054_5_5,eokochaspis,emigrant formation,,1,0.999
1456245,overlappingpdfs.1373.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1373.pdf.task_735_11_11,ROCK_DOC_overlappingpdfs.1373.pdf.task_735_7_8,mexico,chinle group,,1,0.996
1454070,overlappingpdfs.132874.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132874.pdf.task_556_3_3,ROCK_DOC_overlappingpdfs.132874.pdf.task_556_8_8,anchisaurus,portland formation,t,1,0.996
1516909,overlappingpdfs.132317.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132317.pdf.task_875_5_5,ROCK_DOC_overlappingpdfs.132317.pdf.task_875_19_20,leptosuchus,dockum group,,1,1
1481599,overlappingpdfs.132444.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132444.pdf.task_76_54_55,ROCK_DOC_overlappingpdfs.132444.pdf.task_76_96_96,capulus anceps,warak formation,,1,0.953
1492407,overlappingpdfs.136483.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136483.pdf.task_246_13_13,ROCK_DOC_overlappingpdfs.136483.pdf.task_246_5_5,camarotoechia,foreknobs formation,t,1,1
1529260,overlappingpdfs.132202.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132202.pdf.task_38_18_18,ROCK_DOC_overlappingpdfs.132202.pdf.task_38_40_41,calosargus,karabastau formation,,1,1
1516819,overlappingpdfs.132317.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132317.pdf.task_905_2_2,ROCK_DOC_overlappingpdfs.132317.pdf.task_905_10_11,leptosuchus,dockum group,,1,1
1474665,overlappingpdfs.132572.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132572.pdf.task_46_4_4,ROCK_DOC_overlappingpdfs.132572.pdf.task_46_11_11,psittacosaurus,yixian formation,,1,0.996
1518827,overlappingpdfs.132594.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132594.pdf.task_23_8_9,ROCK_DOC_overlappingpdfs.132594.pdf.task_23_14_15,leptomitus,murero formation,,1,0.996
1507566,overlappingpdfs.133073.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133073.pdf.task_633_0_1,ROCK_DOC_overlappingpdfs.133073.pdf.task_633_8_9,dulankarella magna,dulankara formation,,1,0.999
1476786,overlappingpdfs.132333.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132333.pdf.task_1646_4_4,ROCK_DOC_overlappingpdfs.132333.pdf.task_1646_11_11,heterostropha,cassian formation,,1,0.996
1509039,overlappingpdfs.132655.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132655.pdf.task_422_6_6,ROCK_DOC_overlappingpdfs.132655.pdf.task_422_12_13,mammalia,cloverly formation,t,1,1
1502259,overlappingpdfs.138407.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138407.pdf.task_2382_41_42,ROCK_DOC_overlappingpdfs.138407.pdf.task_2382_46_46,microsyops lundeliusi,huerfano formation,,1,0.999
1470425,overlappingpdfs.132470.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132470.pdf.task_673_12_12,ROCK_DOC_overlappingpdfs.132470.pdf.task_673_9_9,india,kota formation,,1,0.995
1537215,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_573_60_61,ROCK_DOC_overlappingpdfs.132458.pdf.task_573_19_20,spalacotheridium noblei,cedar mountain formation,,1,1
1523964,overlappingpdfs.130337.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130337.pdf.task_45_7_8,ROCK_DOC_overlappingpdfs.130337.pdf.task_45_11_14,glyptops plicatulus,late iurassic morrison formation,,1,0.997
1507688,overlappingpdfs.132953.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132953.pdf.task_523_15_15,ROCK_DOC_overlappingpdfs.132953.pdf.task_523_21_21,dicynodontia,kawinga formation,f,1,0.998
1512005,overlappingpdfs.133113.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133113.pdf.task_497_9_9,ROCK_DOC_overlappingpdfs.133113.pdf.task_497_12_12,dastilbe,crato formation,,1,0.996
1494238,overlappingpdfs.132751.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132751.pdf.task_1640_0_0,ROCK_DOC_overlappingpdfs.132751.pdf.task_1640_4_5,trilobites,shihtzupu formation,,1,0.998
1458638,overlappingpdfs.138449.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138449.pdf.task_3146_22_22,ROCK_DOC_overlappingpdfs.138449.pdf.task_3146_18_19,montana,hell creek formation,,1,0.996
1532755,overlappingpdfs.1357.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1357.pdf.task_367_18_19,ROCK_DOC_overlappingpdfs.1357.pdf.task_367_21_21,pseudoloris cuestai,mazateron formation,,1,0.996
