id,docid,type,eid1,eid2,entity1,entity2,is_correct
1520398,overlappingpdfs.132531.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132531.pdf.task_503_8_8,ROCK_DOC_overlappingpdfs.132531.pdf.task_503_12_12,saurischia,morrison formation,t
1483804,overlappingpdfs.138526.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138526.pdf.task_48_12_12,ROCK_DOC_overlappingpdfs.138526.pdf.task_48_2_3,glyptops,morrison formation,t
1522460,overlappingpdfs.132592.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132592.pdf.task_7_9_9,ROCK_DOC_overlappingpdfs.132592.pdf.task_7_38_38,sinemys,tugulu group,t
1469838,overlappingpdfs.132382.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132382.pdf.task_142_13_14,ROCK_DOC_overlappingpdfs.132382.pdf.task_142_22_23,palaeontinopsis liaoxiensis,haifanggou formation,t
1477959,overlappingpdfs.135259.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135259.pdf.task_455_16_17,ROCK_DOC_overlappingpdfs.135259.pdf.task_455_28_28,dinochelys whitei,morrison formation,t
1483443,overlappingpdfs.135561.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135561.pdf.task_218_68_68,ROCK_DOC_overlappingpdfs.135561.pdf.task_218_57_57,sinemys,tugulu group,t
1483426,overlappingpdfs.132216.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132216.pdf.task_762_4_4,ROCK_DOC_overlappingpdfs.132216.pdf.task_762_12_13,camptosaurus,morrison formation,t
1535101,overlappingpdfs.131277.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131277.pdf.task_651_6_6,ROCK_DOC_overlappingpdfs.131277.pdf.task_651_12_13,stricklandia,spirodden member,t
1537260,overlappingpdfs.138665.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138665.pdf.task_191_18_18,ROCK_DOC_overlappingpdfs.138665.pdf.task_191_13_13,protoceratops,djadokhta formation,t
1483243,overlappingpdfs.133475.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133475.pdf.task_103_3_3,ROCK_DOC_overlappingpdfs.133475.pdf.task_103_12_13,batrachognathus,karabastau formation,t
1491005,overlappingpdfs.136699.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136699.pdf.task_308_0_0,ROCK_DOC_overlappingpdfs.136699.pdf.task_308_12_13,cyrtospirifer,foreknobs formation,t
1484518,overlappingpdfs.132216.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132216.pdf.task_807_7_7,ROCK_DOC_overlappingpdfs.132216.pdf.task_807_11_12,changchunsaurus,quantou formation,t
1500447,overlappingpdfs.132298.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132298.pdf.task_734_5_5,ROCK_DOC_overlappingpdfs.132298.pdf.task_734_22_22,trilophosaurus,chinle group,t
1497710,overlappingpdfs.132789.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132789.pdf.task_44_22_22,ROCK_DOC_overlappingpdfs.132789.pdf.task_44_28_29,glyptops,morrison formation,t
1483173,overlappingpdfs.138526.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138526.pdf.task_379_23_23,ROCK_DOC_overlappingpdfs.138526.pdf.task_379_16_17,probaena,morrison formation,t
1486593,overlappingpdfs.132666.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132666.pdf.task_10_13_13,ROCK_DOC_overlappingpdfs.132666.pdf.task_10_29_29,trilophosaurus,chinle group,t
1537221,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_569_22_22,ROCK_DOC_overlappingpdfs.132458.pdf.task_569_1_2,spalacolestes,cedar mountain formation,t
1477770,overlappingpdfs.138573.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138573.pdf.task_3437_0_0,ROCK_DOC_overlappingpdfs.138573.pdf.task_3437_18_19,neohipparion,ash hollow formation,t
1468265,overlappingpdfs.138761.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138761.pdf.task_844_29_29,ROCK_DOC_overlappingpdfs.138761.pdf.task_844_8_8,ichthyornis,niobrara formation,t
1522024,overlappingpdfs.132592.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132592.pdf.task_398_23_23,ROCK_DOC_overlappingpdfs.132592.pdf.task_398_10_10,wuguia,tugulu group,t
1528528,overlappingpdfs.132360.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132360.pdf.task_1058_5_6,ROCK_DOC_overlappingpdfs.132360.pdf.task_1058_15_16,opis triangulata,gualala formation,t
1462009,overlappingpdfs.132363.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132363.pdf.task_106_18_18,ROCK_DOC_overlappingpdfs.132363.pdf.task_106_12_12,anabarites,zhongyicun member,t
1520012,overlappingpdfs.132140.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132140.pdf.task_889_9_9,ROCK_DOC_overlappingpdfs.132140.pdf.task_889_13_13,stagonolepididae,tecovas formation,t
1476211,overlappingpdfs.138573.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138573.pdf.task_1178_5_5,ROCK_DOC_overlappingpdfs.138573.pdf.task_1178_20_22,cormohipparion,ash hollow formation,t
1537533,overlappingpdfs.136991.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136991.pdf.task_238_8_8,ROCK_DOC_overlappingpdfs.136991.pdf.task_238_60_61,cryptothyrella,kildare limestone formation,t
1497124,overlappingpdfs.132241.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132241.pdf.task_1121_3_4,ROCK_DOC_overlappingpdfs.132241.pdf.task_1121_13_14,ophthalmosaurus natans,sundance formation,t
1522655,overlappingpdfs.132185.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132185.pdf.task_674_12_12,ROCK_DOC_overlappingpdfs.132185.pdf.task_674_17_18,sauropoda,morrison formation,t
1478207,overlappingpdfs.1376.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1376.pdf.task_1543_28_28,ROCK_DOC_overlappingpdfs.1376.pdf.task_1543_9_9,titanosauridae,allen formation,t
1513793,overlappingpdfs.132504.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132504.pdf.task_578_15_15,ROCK_DOC_overlappingpdfs.132504.pdf.task_578_26_27,comonecturoides,morrison formation,t
1451611,overlappingpdfs.138578.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138578.pdf.task_4482_36_37,ROCK_DOC_overlappingpdfs.138578.pdf.task_4482_47_47,palaeoneilo tenuistriata,hamilton group,t
1453619,overlappingpdfs.132874.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132874.pdf.task_1468_5_5,ROCK_DOC_overlappingpdfs.132874.pdf.task_1468_18_18,otozoum,portland formation,t
1529544,overlappingpdfs.132202.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132202.pdf.task_39_25_25,ROCK_DOC_overlappingpdfs.132202.pdf.task_39_23_23,kovalevisargus,karabastau formation,t
1499846,overlappingpdfs.138393.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138393.pdf.task_64_42_42,ROCK_DOC_overlappingpdfs.138393.pdf.task_64_48_49,ceratodus,dockum group,t
1477766,overlappingpdfs.138573.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138573.pdf.task_5740_5_5,ROCK_DOC_overlappingpdfs.138573.pdf.task_5740_17_19,cormohipparion,ash hollow formation,t
1480173,overlappingpdfs.130639.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130639.pdf.task_218_68_68,ROCK_DOC_overlappingpdfs.130639.pdf.task_218_52_52,sinemys,ejinhoro formation,t
1498399,overlappingpdfs.136.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136.pdf.task_638_0_0,ROCK_DOC_overlappingpdfs.136.pdf.task_638_13_14,calsoyasuchus,kayenta formation,t
1455896,overlappingpdfs.131777.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131777.pdf.task_364_5_5,ROCK_DOC_overlappingpdfs.131777.pdf.task_364_18_18,spathella,foreknobs formation,t
1478249,overlappingpdfs.1376.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1376.pdf.task_570_34_34,ROCK_DOC_overlappingpdfs.1376.pdf.task_570_28_29,drusilasaura,bajo barreal formation,t
1492497,overlappingpdfs.136483.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136483.pdf.task_199_14_14,ROCK_DOC_overlappingpdfs.136483.pdf.task_199_8_9,ambocoelia,foreknobs formation,t
1483556,overlappingpdfs.138755.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138755.pdf.task_1237_16_16,ROCK_DOC_overlappingpdfs.138755.pdf.task_1237_8_8,cucullaea,hornerstown formation,t
1466628,overlappingpdfs.1341.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1341.pdf.task_46_3_4,ROCK_DOC_overlappingpdfs.1341.pdf.task_46_11_11,brachydelphis mazeasi,pisco formation,t
1487016,overlappingpdfs.132666.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132666.pdf.task_39_7_7,ROCK_DOC_overlappingpdfs.132666.pdf.task_39_14_15,trilophosaurus,chinle group,t
1461103,overlappingpdfs.132529.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132529.pdf.task_40_13_14,ROCK_DOC_overlappingpdfs.132529.pdf.task_40_4_5,uruyiella liminea,buena vista formation,t
1521998,overlappingpdfs.132185.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132185.pdf.task_600_2_2,ROCK_DOC_overlappingpdfs.132185.pdf.task_600_11_12,camarasaurus,morrison formation,t
1455888,overlappingpdfs.1373.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1373.pdf.task_17_4_4,ROCK_DOC_overlappingpdfs.1373.pdf.task_17_20_20,archosauriformes,chinle formation,t
1523761,overlappingpdfs.130337.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130337.pdf.task_456_16_16,ROCK_DOC_overlappingpdfs.130337.pdf.task_456_28_28,dinochelys,morrison formation,t
1490927,overlappingpdfs.132765.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132765.pdf.task_544_19_19,ROCK_DOC_overlappingpdfs.132765.pdf.task_544_12_13,temnospondyli,moenkopi formation,t
1472927,overlappingpdfs.132353.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132353.pdf.task_504_5_5,ROCK_DOC_overlappingpdfs.132353.pdf.task_504_13_13,supersaurus,morrison formation,t
1499989,overlappingpdfs.132298.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132298.pdf.task_601_17_17,ROCK_DOC_overlappingpdfs.132298.pdf.task_601_9_9,dadadon,isalo group,t
1525344,overlappingpdfs.1375.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1375.pdf.task_47_13_13,ROCK_DOC_overlappingpdfs.1375.pdf.task_47_20_20,brontopodus,morrison formation,t
1461139,overlappingpdfs.132363.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132363.pdf.task_602_0_0,ROCK_DOC_overlappingpdfs.132363.pdf.task_602_12_12,ocruranus,zhongyicun member,t
1537348,overlappingpdfs.138665.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138665.pdf.task_2870_25_25,ROCK_DOC_overlappingpdfs.138665.pdf.task_2870_8_8,myrmecodaptria,djadokhta formation,t
1530512,overlappingpdfs.132960.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132960.pdf.task_403_28_28,ROCK_DOC_overlappingpdfs.132960.pdf.task_403_14_14,stokesosaurus,morrison formation,t
1518672,overlappingpdfs.132473.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132473.pdf.task_1109_24_24,ROCK_DOC_overlappingpdfs.132473.pdf.task_1109_6_7,nemegtosauridae,adamantina formation,t
1515238,overlappingpdfs.132570.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132570.pdf.task_492_23_23,ROCK_DOC_overlappingpdfs.132570.pdf.task_492_10_11,morosaurus,morrison formation,t
1535390,overlappingpdfs.131277.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131277.pdf.task_405_0_0,ROCK_DOC_overlappingpdfs.131277.pdf.task_405_13_13,isorthis,spirodden member,t
1467345,overlappingpdfs.1341.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1341.pdf.task_63_36_36,ROCK_DOC_overlappingpdfs.1341.pdf.task_63_20_21,prosqualodon,monte leon formation,t
1453915,overlappingpdfs.132874.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132874.pdf.task_107_46_46,ROCK_DOC_overlappingpdfs.132874.pdf.task_107_22_22,grallator,portland formation,t
1499806,overlappingpdfs.138393.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138393.pdf.task_999_6_6,ROCK_DOC_overlappingpdfs.138393.pdf.task_999_1_1,semionotus,chinle formation,t
1464761,overlappingpdfs.132725.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132725.pdf.task_323_9_9,ROCK_DOC_overlappingpdfs.132725.pdf.task_323_12_12,ichthyornis,niobrara formation,t
1476667,overlappingpdfs.133046.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133046.pdf.task_6_26_26,ROCK_DOC_overlappingpdfs.133046.pdf.task_6_12_12,broomistega,beaufort group,t
1522213,overlappingpdfs.132592.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132592.pdf.task_403_26_26,ROCK_DOC_overlappingpdfs.132592.pdf.task_403_20_21,ordosemys,tugulu group,t
1487377,overlappingpdfs.132666.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132666.pdf.task_665_0_0,ROCK_DOC_overlappingpdfs.132666.pdf.task_665_20_20,trilophosaurus,chinle group,t
1485299,overlappingpdfs.138526.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138526.pdf.task_48_12_12,ROCK_DOC_overlappingpdfs.138526.pdf.task_48_2_2,glyptops,morrison formation,t
1476413,overlappingpdfs.1376.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1376.pdf.task_1324_6_6,ROCK_DOC_overlappingpdfs.1376.pdf.task_1324_12_13,sauropoda,bauru group,t
1461194,overlappingpdfs.132529.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132529.pdf.task_343_5_5,ROCK_DOC_overlappingpdfs.132529.pdf.task_343_23_25,dvinosauria,buena vista formation,t
1537175,overlappingpdfs.138665.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138665.pdf.task_255_14_14,ROCK_DOC_overlappingpdfs.138665.pdf.task_255_9_9,adamisaurus,djadokhta formation,t
1467145,overlappingpdfs.1341.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1341.pdf.task_63_36_37,ROCK_DOC_overlappingpdfs.1341.pdf.task_63_20_21,prosqualodon australis,monte leon formation,t
1481475,overlappingpdfs.138622.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138622.pdf.task_1189_20_20,ROCK_DOC_overlappingpdfs.138622.pdf.task_1189_10_11,hesperocyon,cypress hills formation,t
1529591,overlappingpdfs.132202.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132202.pdf.task_39_30_30,ROCK_DOC_overlappingpdfs.132202.pdf.task_39_23_23,kerosargus,karabastau formation,t
1536108,overlappingpdfs.133058.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133058.pdf.task_377_2_2,ROCK_DOC_overlappingpdfs.133058.pdf.task_377_8_9,scelidosaurus,kayenta formation,t
1467326,overlappingpdfs.132227.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132227.pdf.task_709_4_4,ROCK_DOC_overlappingpdfs.132227.pdf.task_709_13_14,apatosaurus,morrison formation,t
1485488,overlappingpdfs.132216.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132216.pdf.task_17_13_13,ROCK_DOC_overlappingpdfs.132216.pdf.task_17_18_18,changchunsaurus,quantou formation,t
1454387,overlappingpdfs.132874.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132874.pdf.task_900_0_0,ROCK_DOC_overlappingpdfs.132874.pdf.task_900_7_7,otozoum,portland formation,t
1506526,overlappingpdfs.139832.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.139832.pdf.task_57_17_17,ROCK_DOC_overlappingpdfs.139832.pdf.task_57_23_23,archaeotrigon,morrison formation,t
1492992,overlappingpdfs.132749.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132749.pdf.task_235_23_23,ROCK_DOC_overlappingpdfs.132749.pdf.task_235_32_32,cleionychia,bardahessiagh formation,t
1523770,overlappingpdfs.130629.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130629.pdf.task_355_8_8,ROCK_DOC_overlappingpdfs.130629.pdf.task_355_13_13,siphonia,quadersandstein member,t
1517932,overlappingpdfs.132473.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132473.pdf.task_13_19_19,ROCK_DOC_overlappingpdfs.132473.pdf.task_13_7_7,titanosauria,bauru group,t
1522491,overlappingpdfs.132592.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132592.pdf.task_403_30_30,ROCK_DOC_overlappingpdfs.132592.pdf.task_403_20_20,pantrionychia,tugulu group,t
1497047,overlappingpdfs.132069.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132069.pdf.task_178_23_23,ROCK_DOC_overlappingpdfs.132069.pdf.task_178_17_18,hirnantia,kildare limestone formation,t
1500137,overlappingpdfs.138519.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138519.pdf.task_2293_59_60,ROCK_DOC_overlappingpdfs.138519.pdf.task_2293_21_22,ustatochoerus profectus,ash hollow formation,t
1456636,overlappingpdfs.136141.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.136141.pdf.task_535_14_14,ROCK_DOC_overlappingpdfs.136141.pdf.task_535_8_8,archaeocrinus,maquoketa group,t
1477505,overlappingpdfs.133046.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133046.pdf.task_6_26_27,ROCK_DOC_overlappingpdfs.133046.pdf.task_6_12_12,broomistega putterilli,beaufort group,t
1464913,overlappingpdfs.138745.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138745.pdf.task_289_6_6,ROCK_DOC_overlappingpdfs.138745.pdf.task_289_24_24,zalambdalestes,djadokhta formation,t
1462066,overlappingpdfs.132363.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132363.pdf.task_623_0_0,ROCK_DOC_overlappingpdfs.132363.pdf.task_623_10_11,ocruranus,zhongyicun member,t
1522398,overlappingpdfs.133102.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133102.pdf.task_393_8_9,ROCK_DOC_overlappingpdfs.133102.pdf.task_393_16_16,albanerpeton arthridion,antlers formation,t
1525595,overlappingpdfs.133261.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133261.pdf.task_298_30_31,ROCK_DOC_overlappingpdfs.133261.pdf.task_298_38_38,yanosteus longidorsalis,yixian formation,t
1480106,overlappingpdfs.138859.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138859.pdf.task_462_44_44,ROCK_DOC_overlappingpdfs.138859.pdf.task_462_26_28,spheniscidae,la meseta formation,t
1456128,overlappingpdfs.131777.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131777.pdf.task_252_4_4,ROCK_DOC_overlappingpdfs.131777.pdf.task_252_11_11,leptodesma,foreknobs formation,t
1537535,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_573_41_42,ROCK_DOC_overlappingpdfs.132458.pdf.task_573_19_21,spalacolestes inconcinnus,cedar mountain formation,t
1474628,overlappingpdfs.132925.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132925.pdf.task_348_0_0,ROCK_DOC_overlappingpdfs.132925.pdf.task_348_14_15,lissatrypa,jupiter formation,t
1470189,overlappingpdfs.139.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.139.pdf.task_427_0_0,ROCK_DOC_overlappingpdfs.139.pdf.task_427_8_8,dicothodon,mussentuchit member,t
1523727,overlappingpdfs.132304.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132304.pdf.task_444_56_56,ROCK_DOC_overlappingpdfs.132304.pdf.task_444_87_87,fuyous,daohugou formation,t
1523914,overlappingpdfs.132304.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132304.pdf.task_444_64_65,ROCK_DOC_overlappingpdfs.132304.pdf.task_444_87_88,shantous lacustris,daohugou formation,t
1478218,overlappingpdfs.1376.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1376.pdf.task_1324_4_4,ROCK_DOC_overlappingpdfs.1376.pdf.task_1324_12_13,dinosauria,bauru group,t
1526370,overlappingpdfs.1375.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1375.pdf.task_635_25_25,ROCK_DOC_overlappingpdfs.1375.pdf.task_635_28_30,zapalasaurus,la amarga formation,t
1476105,overlappingpdfs.1376.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1376.pdf.task_1645_6_6,ROCK_DOC_overlappingpdfs.1376.pdf.task_1645_16_16,titanosauridae,allen formation,t
1526022,overlappingpdfs.132899.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132899.pdf.task_19_16_17,ROCK_DOC_overlappingpdfs.132899.pdf.task_19_10_11,oryctocephalus indicus,emigrant formation,t
1502426,overlappingpdfs.138393.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138393.pdf.task_961_6_6,ROCK_DOC_overlappingpdfs.138393.pdf.task_961_19_19,semionotus,chinle formation,t
1451497,overlappingpdfs.132532.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132532.pdf.task_9_12_12,ROCK_DOC_overlappingpdfs.132532.pdf.task_9_16_16,ctenochelys,niobrara formation,t
1529965,overlappingpdfs.132960.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132960.pdf.task_478_7_7,ROCK_DOC_overlappingpdfs.132960.pdf.task_478_15_15,theropoda,antlers formation,t
1476094,overlappingpdfs.138573.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138573.pdf.task_5849_22_22,ROCK_DOC_overlappingpdfs.138573.pdf.task_5849_29_30,cormohipparion,ash hollow formation,t
1535252,overlappingpdfs.131277.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.131277.pdf.task_651_6_6,ROCK_DOC_overlappingpdfs.131277.pdf.task_651_22_23,stricklandia,leangen member,t
1495236,overlappingpdfs.132699.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132699.pdf.task_1293_7_7,ROCK_DOC_overlappingpdfs.132699.pdf.task_1293_13_14,sauropoda,morrison formation,t
1520835,overlappingpdfs.132386.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132386.pdf.task_47_0_1,ROCK_DOC_overlappingpdfs.132386.pdf.task_47_6_6,siderastrea dalli,caloosahatchee formation,t
1525541,overlappingpdfs.133261.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133261.pdf.task_298_30_30,ROCK_DOC_overlappingpdfs.133261.pdf.task_298_38_39,yanosteus,yixian formation,t
1537433,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_831_2_2,ROCK_DOC_overlappingpdfs.132458.pdf.task_831_11_12,multituberculata,trinity group,t
1484869,overlappingpdfs.133475.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133475.pdf.task_206_28_28,ROCK_DOC_overlappingpdfs.133475.pdf.task_206_8_8,eoenantiornis,yixian formation,t
1524110,overlappingpdfs.130337.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130337.pdf.task_45_7_8,ROCK_DOC_overlappingpdfs.130337.pdf.task_45_13_13,glyptops plicatulus,morrison formation,t
1461792,overlappingpdfs.132529.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132529.pdf.task_12_22_23,ROCK_DOC_overlappingpdfs.132529.pdf.task_12_11_12,uruyiella liminea,buena vista formation,t
1461223,overlappingpdfs.135551.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.135551.pdf.task_355_6_6,ROCK_DOC_overlappingpdfs.135551.pdf.task_355_13_14,jerea,quadersandstein member,t
1469992,overlappingpdfs.139.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.139.pdf.task_1058_4_4,ROCK_DOC_overlappingpdfs.139.pdf.task_1058_11_12,anguimorpha,morrison formation,t
1516618,overlappingpdfs.132630.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132630.pdf.task_711_0_0,ROCK_DOC_overlappingpdfs.132630.pdf.task_711_11_12,parviraptor,morrison formation,t
1531873,overlappingpdfs.132176.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132176.pdf.task_435_10_10,ROCK_DOC_overlappingpdfs.132176.pdf.task_435_17_17,pinna,nayband formation,t
1453667,overlappingpdfs.132874.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132874.pdf.task_108_17_17,ROCK_DOC_overlappingpdfs.132874.pdf.task_108_25_26,otozoum,portland formation,t
1478225,overlappingpdfs.1343.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.1343.pdf.task_311_8_8,ROCK_DOC_overlappingpdfs.1343.pdf.task_311_12_12,sauropoda,huincul formation,t
1536998,overlappingpdfs.132458.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132458.pdf.task_831_2_2,ROCK_DOC_overlappingpdfs.132458.pdf.task_831_11_11,multituberculata,trinity group,t
1495944,overlappingpdfs.132699.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132699.pdf.task_1293_4_5,ROCK_DOC_overlappingpdfs.132699.pdf.task_1293_13_13,apatosaurus ajax,morrison formation,t
1520672,overlappingpdfs.132140.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132140.pdf.task_889_9_9,ROCK_DOC_overlappingpdfs.132140.pdf.task_889_13_14,stagonolepididae,tecovas formation,t
1484857,overlappingpdfs.132216.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132216.pdf.task_762_6_6,ROCK_DOC_overlappingpdfs.132216.pdf.task_762_12_13,ornithopoda,morrison formation,t
1502601,overlappingpdfs.138393.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138393.pdf.task_1299_34_34,ROCK_DOC_overlappingpdfs.138393.pdf.task_1299_4_5,chinlea,dockum group,t
1524738,overlappingpdfs.133261.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133261.pdf.task_236_40_40,ROCK_DOC_overlappingpdfs.133261.pdf.task_236_11_11,lycoptera,jehol group,t
1469808,overlappingpdfs.132382.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.132382.pdf.task_142_28_29,ROCK_DOC_overlappingpdfs.132382.pdf.task_142_22_22,palaeontinopsis,haifanggou formation,t
1523633,overlappingpdfs.130337.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.130337.pdf.task_62_4_5,ROCK_DOC_overlappingpdfs.130337.pdf.task_62_18_18,glyptops plicatulus,morrison formation,t
1464738,overlappingpdfs.138745.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138745.pdf.task_530_6_6,ROCK_DOC_overlappingpdfs.138745.pdf.task_530_23_24,dryolestoidea,morrison formation,t
1468279,overlappingpdfs.138761.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.138761.pdf.task_4412_32_32,ROCK_DOC_overlappingpdfs.138761.pdf.task_4412_14_14,ichthyornis,niobrara formation,t
1498014,overlappingpdfs.133070.pdf.task,FORMATION,TAXON_DOC_overlappingpdfs.133070.pdf.task_790_29_29,ROCK_DOC_overlappingpdfs.133070.pdf.task_790_36_37,tropidostoma,beaufort group,t
